386  386  2690
0  0  7.812499999999995e-03
0  1  1.302083333333333e-03
0  2  1.302083333333333e-03
0  3  1.302083333333333e-03
0  4  1.302083333333333e-03
0  5  1.302083333333333e-03
0  6  1.302083333333333e-03
1  0  1.302083333333333e-03
1  1  7.812499999999999e-03
1  2  1.302083333333333e-03
1  6  1.302083333333333e-03
1  7  1.302083333333333e-03
1  8  1.302083333333333e-03
1  18  1.302083333333333e-03
2  0  1.302083333333333e-03
2  1  1.302083333333333e-03
2  2  7.812499999999997e-03
2  3  1.302083333333333e-03
2  8  1.302083333333333e-03
2  9  1.302083333333333e-03
2  10  1.302083333333333e-03
3  0  1.302083333333333e-03
3  2  1.302083333333333e-03
3  3  7.812499999999999e-03
3  4  1.302083333333333e-03
3  10  1.302083333333333e-03
3  11  1.302083333333333e-03
3  12  1.302083333333333e-03
4  0  1.302083333333333e-03
4  3  1.302083333333333e-03
4  4  7.812499999999996e-03
4  5  1.302083333333333e-03
4  12  1.302083333333333e-03
4  13  1.302083333333333e-03
4  14  1.302083333333333e-03
5  0  1.302083333333333e-03
5  4  1.302083333333333e-03
5  5  7.812499999999999e-03
5  6  1.302083333333333e-03
5  14  1.302083333333333e-03
5  15  1.302083333333333e-03
5  16  1.302083333333333e-03
6  0  1.302083333333333e-03
6  1  1.302083333333333e-03
6  5  1.302083333333333e-03
6  6  7.812499999999996e-03
6  16  1.302083333333333e-03
6  17  1.302083333333333e-03
6  18  1.302083333333333e-03
7  1  1.302083333333333e-03
7  7  7.812499999999999e-03
7  8  1.302083333333333e-03
7  18  1.302083333333333e-03
7  19  1.302083333333333e-03
7  20  1.302083333333333e-03
7  36  1.302083333333333e-03
8  1  1.302083333333333e-03
8  2  1.302083333333333e-03
8  7  1.302083333333333e-03
8  8  7.812499999999999e-03
8  9  1.302083333333333e-03
8  20  1.302083333333333e-03
8  21  1.302083333333333e-03
9  2  1.302083333333333e-03
9  8  1.302083333333333e-03
9  9  7.812499999999997e-03
9  10  1.302083333333333e-03
9  21  1.302083333333333e-03
9  22  1.302083333333333e-03
9  23  1.302083333333333e-03
10  2  1.302083333333333e-03
10  3  1.302083333333333e-03
10  9  1.302083333333333e-03
10  10  7.812499999999999e-03
10  11  1.302083333333333e-03
10  23  1.302083333333333e-03
10  24  1.302083333333333e-03
11  3  1.302083333333333e-03
11  10  1.302083333333333e-03
11  11  7.812499999999999e-03
11  12  1.302083333333333e-03
11  24  1.302083333333333e-03
11  25  1.302083333333333e-03
11  26  1.302083333333333e-03
12  3  1.302083333333333e-03
12  4  1.302083333333333e-03
12  11  1.302083333333333e-03
12  12  7.812499999999999e-03
12  13  1.302083333333333e-03
12  26  1.302083333333333e-03
12  27  1.302083333333333e-03
13  4  1.302083333333333e-03
13  12  1.302083333333333e-03
13  13  7.812499999999996e-03
13  14  1.302083333333333e-03
13  27  1.302083333333333e-03
13  28  1.302083333333333e-03
13  29  1.302083333333333e-03
14  4  1.302083333333333e-03
14  5  1.302083333333333e-03
14  13  1.302083333333333e-03
14  14  7.812499999999999e-03
14  15  1.302083333333333e-03
14  29  1.302083333333333e-03
14  30  1.302083333333333e-03
15  5  1.302083333333333e-03
15  14  1.302083333333333e-03
15  15  7.812499999999999e-03
15  16  1.302083333333333e-03
15  30  1.302083333333333e-03
15  31  1.302083333333333e-03
15  32  1.302083333333333e-03
16  5  1.302083333333333e-03
16  6  1.302083333333333e-03
16  15  1.302083333333333e-03
16  16  7.812499999999999e-03
16  17  1.302083333333333e-03
16  32  1.302083333333333e-03
16  33  1.302083333333333e-03
17  6  1.302083333333333e-03
17  16  1.302083333333333e-03
17  17  7.812499999999996e-03
17  18  1.302083333333333e-03
17  33  1.302083333333333e-03
17  34  1.302083333333333e-03
17  35  1.302083333333333e-03
18  1  1.302083333333333e-03
18  6  1.302083333333333e-03
18  7  1.302083333333333e-03
18  17  1.302083333333333e-03
18  18  7.812499999999999e-03
18  35  1.302083333333333e-03
18  36  1.302083333333333e-03
19  7  1.302083333333333e-03
19  19  7.812499999999999e-03
19  20  1.302083333333333e-03
19  36  1.302083333333333e-03
19  37  1.302083333333333e-03
19  38  1.302083333333333e-03
19  60  1.302083333333333e-03
20  7  1.302083333333333e-03
20  8  1.302083333333333e-03
20  19  1.302083333333333e-03
20  20  7.812499999999999e-03
20  21  1.302083333333333e-03
20  38  1.302083333333333e-03
20  39  1.302083333333333e-03
21  8  1.302083333333333e-03
21  9  1.302083333333333e-03
21  20  1.302083333333333e-03
21  21  7.812499999999999e-03
21  22  1.302083333333333e-03
21  39  1.302083333333333e-03
21  40  1.302083333333333e-03
22  9  1.302083333333333e-03
22  21  1.302083333333333e-03
22  22  7.812499999999997e-03
22  23  1.302083333333333e-03
22  40  1.302083333333333e-03
22  41  1.302083333333333e-03
22  42  1.302083333333333e-03
23  9  1.302083333333333e-03
23  10  1.302083333333333e-03
23  22  1.302083333333333e-03
23  23  7.812499999999999e-03
23  24  1.302083333333333e-03
23  42  1.302083333333333e-03
23  43  1.302083333333333e-03
24  10  1.302083333333333e-03
24  11  1.302083333333333e-03
24  23  1.302083333333333e-03
24  24  7.812499999999999e-03
24  25  1.302083333333333e-03
24  43  1.302083333333333e-03
24  44  1.302083333333333e-03
25  11  1.302083333333333e-03
25  24  1.302083333333333e-03
25  25  7.812499999999999e-03
25  26  1.302083333333333e-03
25  44  1.302083333333333e-03
25  45  1.302083333333333e-03
25  46  1.302083333333333e-03
26  11  1.302083333333333e-03
26  12  1.302083333333333e-03
26  25  1.302083333333333e-03
26  26  7.812499999999999e-03
26  27  1.302083333333333e-03
26  46  1.302083333333333e-03
26  47  1.302083333333333e-03
27  12  1.302083333333333e-03
27  13  1.302083333333333e-03
27  26  1.302083333333333e-03
27  27  7.812499999999999e-03
27  28  1.302083333333333e-03
27  47  1.302083333333333e-03
27  48  1.302083333333333e-03
28  13  1.302083333333333e-03
28  27  1.302083333333333e-03
28  28  7.812499999999996e-03
28  29  1.302083333333333e-03
28  48  1.302083333333333e-03
28  49  1.302083333333333e-03
28  50  1.302083333333333e-03
29  13  1.302083333333333e-03
29  14  1.302083333333333e-03
29  28  1.302083333333333e-03
29  29  7.812499999999999e-03
29  30  1.302083333333333e-03
29  50  1.302083333333333e-03
29  51  1.302083333333333e-03
30  14  1.302083333333333e-03
30  15  1.302083333333333e-03
30  29  1.302083333333333e-03
30  30  7.812499999999999e-03
30  31  1.302083333333333e-03
30  51  1.302083333333333e-03
30  52  1.302083333333333e-03
31  15  1.302083333333333e-03
31  30  1.302083333333333e-03
31  31  7.812499999999999e-03
31  32  1.302083333333333e-03
31  52  1.302083333333333e-03
31  53  1.302083333333333e-03
31  54  1.302083333333333e-03
32  15  1.302083333333333e-03
32  16  1.302083333333333e-03
32  31  1.302083333333333e-03
32  32  7.812499999999999e-03
32  33  1.302083333333333e-03
32  54  1.302083333333333e-03
32  55  1.302083333333333e-03
33  16  1.302083333333333e-03
33  17  1.302083333333333e-03
33  32  1.302083333333333e-03
33  33  7.812499999999999e-03
33  34  1.302083333333333e-03
33  55  1.302083333333333e-03
33  56  1.302083333333333e-03
34  17  1.302083333333333e-03
34  33  1.302083333333333e-03
34  34  7.812499999999996e-03
34  35  1.302083333333333e-03
34  56  1.302083333333333e-03
34  57  1.302083333333333e-03
34  58  1.302083333333333e-03
35  17  1.302083333333333e-03
35  18  1.302083333333333e-03
35  34  1.302083333333333e-03
35  35  7.812499999999999e-03
35  36  1.302083333333333e-03
35  58  1.302083333333333e-03
35  59  1.302083333333333e-03
36  7  1.302083333333333e-03
36  18  1.302083333333333e-03
36  19  1.302083333333333e-03
36  35  1.302083333333333e-03
36  36  7.812499999999999e-03
36  59  1.302083333333333e-03
36  60  1.302083333333333e-03
37  19  1.302083333333333e-03
37  37  7.812499999999999e-03
37  38  1.302083333333333e-03
37  60  1.302083333333333e-03
37  61  1.302083333333333e-03
37  62  1.302083333333333e-03
37  90  1.302083333333333e-03
38  19  1.302083333333333e-03
38  20  1.302083333333333e-03
38  37  1.302083333333333e-03
38  38  7.812499999999999e-03
38  39  1.302083333333333e-03
38  62  1.302083333333333e-03
38  63  1.302083333333333e-03
