128  370  1152
0  0  0.000000000000000e+00
0  1  0.000000000000000e+00
0  2  0.000000000000000e+00
0  208  0.000000000000000e+00
0  209  0.000000000000000e+00
0  217  0.000000000000000e+00
0  289  0.000000000000000e+00
0  290  0.000000000000000e+00
0  298  0.000000000000000e+00
1  0  1.178511301977579e-01
1  3  -8.333333333333334e-02
1  4  -8.333333333333334e-02
1  217  0.000000000000000e+00
1  209  0.000000000000000e+00
1  218  -6.250000000000000e-02
1  298  0.000000000000000e+00
1  290  0.000000000000000e+00
1  299  -6.250000000000000e-02
2  3  8.333333333333333e-02
2  5  -1.178511301977579e-01
2  6  0.000000000000000e+00
2  209  0.000000000000000e+00
2  210  0.000000000000000e+00
2  218  0.000000000000000e+00
2  290  0.000000000000000e+00
2  291  0.000000000000000e+00
2  299  -6.250000000000000e-02
3  5  1.178511301977579e-01
3  7  -8.333333333333334e-02
3  8  -8.333333333333334e-02
3  218  6.250000000000000e-02
3  210  0.000000000000000e+00
3  219  -6.250000000000000e-02
3  299  0.000000000000000e+00
3  291  0.000000000000000e+00
3  300  -6.250000000000000e-02
4  7  8.333333333333333e-02
4  9  -1.178511301977579e-01
4  10  0.000000000000000e+00
4  210  0.000000000000000e+00
4  211  0.000000000000000e+00
4  219  0.000000000000000e+00
4  291  0.000000000000000e+00
4  292  0.000000000000000e+00
4  300  -6.250000000000000e-02
5  9  1.178511301977579e-01
5  11  -8.333333333333334e-02
5  12  -8.333333333333336e-02
5  219  6.250000000000000e-02
5  211  0.000000000000000e+00
5  220  -6.250000000000000e-02
5  300  0.000000000000000e+00
5  292  0.000000000000000e+00
5  301  -6.250000000000000e-02
6  11  8.333333333333333e-02
6  13  -1.178511301977579e-01
6  14  0.000000000000000e+00
6  211  0.000000000000000e+00
6  212  0.000000000000000e+00
6  220  0.000000000000000e+00
6  292  0.000000000000000e+00
6  293  0.000000000000000e+00
6  301  -6.250000000000000e-02
7  13  1.178511301977579e-01
7  15  -8.333333333333334e-02
7  16  -8.333333333333334e-02
7  220  6.250000000000000e-02
7  212  0.000000000000000e+00
7  221  -6.250000000000000e-02
7  301  0.000000000000000e+00
7  293  0.000000000000000e+00
7  302  -6.250000000000000e-02
8  15  8.333333333333333e-02
8  17  -1.178511301977579e-01
8  18  0.000000000000000e+00
8  212  0.000000000000000e+00
8  213  0.000000000000000e+00
8  221  0.000000000000000e+00
8  293  0.000000000000000e+00
8  294  0.000000000000000e+00
8  302  -6.250000000000000e-02
9  17  1.178511301977579e-01
9  19  -8.333333333333334e-02
9  20  -8.333333333333331e-02
9  221  6.250000000000000e-02
9  213  0.000000000000000e+00
9  222  -6.250000000000000e-02
9  302  0.000000000000000e+00
9  294  0.000000000000000e+00
9  303  -6.250000000000000e-02
10  19  8.333333333333333e-02
10  21  -1.178511301977579e-01
10  22  0.000000000000000e+00
10  213  0.000000000000000e+00
10  214  0.000000000000000e+00
10  222  0.000000000000000e+00
10  294  0.000000000000000e+00
10  295  0.000000000000000e+00
10  303  -6.250000000000000e-02
11  21  1.178511301977579e-01
11  23  -8.333333333333334e-02
11  24  -8.333333333333337e-02
11  222  6.250000000000000e-02
11  214  0.000000000000000e+00
11  223  -6.250000000000000e-02
11  303  0.000000000000000e+00
11  295  0.000000000000000e+00
11  304  -6.250000000000000e-02
12  23  8.333333333333333e-02
12  25  -1.178511301977579e-01
12  26  0.000000000000000e+00
12  214  0.000000000000000e+00
12  215  0.000000000000000e+00
12  223  0.000000000000000e+00
12  295  0.000000000000000e+00
12  296  0.000000000000000e+00
12  304  -6.250000000000000e-02
13  25  1.178511301977579e-01
13  27  -8.333333333333334e-02
13  28  -8.333333333333330e-02
13  223  6.250000000000000e-02
13  215  0.000000000000000e+00
13  224  -6.250000000000000e-02
13  304  0.000000000000000e+00
13  296  0.000000000000000e+00
13  305  -6.250000000000000e-02
14  27  8.333333333333333e-02
14  29  -1.178511301977580e-01
14  30  0.000000000000000e+00
14  215  0.000000000000000e+00
14  216  0.000000000000000e+00
14  224  0.000000000000000e+00
14  296  0.000000000000000e+00
14  297  0.000000000000000e+00
14  305  -6.250000000000000e-02
15  29  1.178511301977579e-01
15  31  0.000000000000000e+00
15  32  -8.333333333333334e-02
15  224  6.250000000000000e-02
15  216  0.000000000000000e+00
15  225  0.000000000000000e+00
15  305  0.000000000000000e+00
15  297  0.000000000000000e+00
15  306  0.000000000000000e+00
16  4  8.333333333333334e-02
16  33  -1.178511301977579e-01
16  34  0.000000000000000e+00
16  217  0.000000000000000e+00
16  218  -6.250000000000000e-02
16  226  0.000000000000000e+00
16  298  0.000000000000000e+00
16  299  0.000000000000000e+00
16  307  0.000000000000000e+00
17  33  1.178511301977579e-01
17  35  -8.333333333333334e-02
17  36  -8.333333333333334e-02
17  226  0.000000000000000e+00
17  218  0.000000000000000e+00
17  227  -6.250000000000000e-02
17  307  0.000000000000000e+00
17  299  6.250000000000000e-02
17  308  -6.250000000000000e-02
18  8  8.333333333333334e-02
18  35  8.333333333333331e-02
18  37  -1.178511301977579e-01
18  218  6.250000000000000e-02
18  219  -6.250000000000000e-02
18  227  0.000000000000000e+00
18  299  6.250000000000000e-02
18  300  0.000000000000000e+00
18  308  -6.250000000000000e-02
19  37  1.178511301977579e-01
19  38  -8.333333333333334e-02
19  39  -8.333333333333334e-02
19  227  6.250000000000000e-02
19  219  0.000000000000000e+00
19  228  -6.250000000000000e-02
19  308  0.000000000000000e+00
19  300  6.250000000000000e-02
19  309  -6.250000000000000e-02
20  12  8.333333333333331e-02
20  38  8.333333333333331e-02
20  40  -1.178511301977579e-01
20  219  6.250000000000000e-02
20  220  -6.250000000000000e-02
20  228  0.000000000000000e+00
20  300  6.250000000000000e-02
20  301  0.000000000000000e+00
20  309  -6.250000000000000e-02
21  40  1.178511301977579e-01
21  41  -8.333333333333334e-02
21  42  -8.333333333333336e-02
21  228  6.250000000000000e-02
21  220  0.000000000000000e+00
21  229  -6.250000000000000e-02
21  309  0.000000000000000e+00
21  301  6.250000000000000e-02
21  310  -6.250000000000000e-02
22  16  8.333333333333337e-02
22  41  8.333333333333331e-02
22  43  -1.178511301977579e-01
22  220  6.250000000000000e-02
22  221  -6.250000000000000e-02
22  229  0.000000000000000e+00
22  301  6.250000000000000e-02
22  302  0.000000000000000e+00
22  310  -6.250000000000000e-02
23  43  1.178511301977579e-01
23  44  -8.333333333333334e-02
23  45  -8.333333333333334e-02
23  229  6.250000000000000e-02
23  221  0.000000000000000e+00
23  230  -6.250000000000000e-02
23  310  0.000000000000000e+00
23  302  6.250000000000000e-02
23  311  -6.250000000000000e-02
24  20  8.333333333333333e-02
24  44  8.333333333333331e-02
24  46  -1.178511301977579e-01
24  221  6.250000000000000e-02
24  222  -6.250000000000000e-02
24  230  0.000000000000000e+00
24  302  6.250000000000000e-02
24  303  0.000000000000000e+00
24  311  -6.250000000000000e-02
25  46  1.178511301977579e-01
25  47  -8.333333333333334e-02
25  48  -8.333333333333331e-02
25  230  6.250000000000000e-02
25  222  0.000000000000000e+00
25  231  -6.250000000000000e-02
25  311  0.000000000000000e+00
25  303  6.250000000000000e-02
25  312  -6.250000000000000e-02
26  24  8.333333333333338e-02
26  47  8.333333333333331e-02
