386  386  2690
0  0  3.007812500000000e+00
0  1  1.302083333333259e-03
0  2  -9.986979166666666e-01
0  3  1.302083333333259e-03
0  4  -9.986979166666666e-01
0  5  1.302083333333259e-03
0  6  -9.986979166666666e-01
1  0  1.302083333333259e-03
1  1  4.007812500000000e+00
1  2  -9.986979166666667e-01
1  6  -9.986979166666667e-01
1  7  1.302083333333259e-03
1  8  -9.986979166666666e-01
1  18  -9.986979166666666e-01
2  0  -9.986979166666666e-01
2  1  -9.986979166666666e-01
2  2  4.007812500000000e+00
2  3  -9.986979166666666e-01
2  8  1.302083333333259e-03
2  9  -9.986979166666666e-01
2  10  1.302083333333259e-03
3  0  1.302083333333259e-03
3  2  -9.986979166666667e-01
3  3  4.007812500000000e+00
3  4  -9.986979166666667e-01
3  10  -9.986979166666666e-01
3  11  1.302083333333259e-03
3  12  -9.986979166666666e-01
4  0  -9.986979166666666e-01
4  3  -9.986979166666666e-01
4  4  4.007812500000000e+00
4  5  -9.986979166666666e-01
4  12  1.302083333333259e-03
4  13  -9.986979166666666e-01
4  14  1.302083333333259e-03
5  0  1.302083333333259e-03
5  4  -9.986979166666667e-01
5  5  4.007812500000000e+00
5  6  -9.986979166666667e-01
5  14  -9.986979166666666e-01
5  15  1.302083333333259e-03
5  16  -9.986979166666666e-01
6  0  -9.986979166666666e-01
6  1  -9.986979166666666e-01
6  5  -9.986979166666666e-01
6  6  4.007812500000000e+00
6  16  1.302083333333259e-03
6  17  -9.986979166666666e-01
6  18  1.302083333333259e-03
7  1  1.302083333333259e-03
7  7  4.007812500000000e+00
7  8  -9.986979166666667e-01
7  18  -9.986979166666667e-01
7  19  1.302083333333259e-03
7  20  -9.986979166666666e-01
7  36  -9.986979166666666e-01
8  1  -9.986979166666667e-01
8  2  1.302083333333259e-03
8  7  -9.986979166666666e-01
8  8  4.007812500000000e+00
8  9  -9.986979166666667e-01
8  20  1.302083333333259e-03
8  21  -9.986979166666666e-01
9  2  -9.986979166666666e-01
9  8  -9.986979166666666e-01
9  9  4.007812500000000e+00
9  10  -9.986979166666666e-01
9  21  1.302083333333259e-03
9  22  -9.986979166666666e-01
9  23  1.302083333333259e-03
10  2  1.302083333333259e-03
10  3  -9.986979166666667e-01
10  9  -9.986979166666667e-01
10  10  4.007812500000000e+00
10  11  -9.986979166666666e-01
10  23  -9.986979166666666e-01
10  24  1.302083333333259e-03
11  3  1.302083333333259e-03
11  10  -9.986979166666667e-01
11  11  4.007812500000000e+00
11  12  -9.986979166666667e-01
11  24  -9.986979166666666e-01
11  25  1.302083333333259e-03
11  26  -9.986979166666666e-01
12  3  -9.986979166666667e-01
12  4  1.302083333333259e-03
12  11  -9.986979166666666e-01
12  12  4.007812500000000e+00
12  13  -9.986979166666667e-01
12  26  1.302083333333259e-03
12  27  -9.986979166666666e-01
13  4  -9.986979166666666e-01
13  12  -9.986979166666666e-01
13  13  4.007812500000000e+00
13  14  -9.986979166666666e-01
13  27  1.302083333333259e-03
13  28  -9.986979166666666e-01
13  29  1.302083333333259e-03
14  4  1.302083333333259e-03
14  5  -9.986979166666667e-01
14  13  -9.986979166666667e-01
14  14  4.007812500000000e+00
14  15  -9.986979166666666e-01
14  29  -9.986979166666666e-01
14  30  1.302083333333259e-03
15  5  1.302083333333259e-03
15  14  -9.986979166666667e-01
15  15  4.007812500000000e+00
15  16  -9.986979166666667e-01
15  30  -9.986979166666666e-01
15  31  1.302083333333259e-03
15  32  -9.986979166666666e-01
16  5  -9.986979166666667e-01
16  6  1.302083333333259e-03
16  15  -9.986979166666666e-01
16  16  4.007812500000000e+00
16  17  -9.986979166666667e-01
16  32  1.302083333333259e-03
16  33  -9.986979166666666e-01
17  6  -9.986979166666666e-01
17  16  -9.986979166666666e-01
17  17  4.007812500000000e+00
17  18  -9.986979166666666e-01
17  33  1.302083333333259e-03
17  34  -9.986979166666666e-01
17  35  1.302083333333259e-03
18  1  -9.986979166666667e-01
18  6  1.302083333333259e-03
18  7  -9.986979166666666e-01
18  17  -9.986979166666667e-01
18  18  4.007812500000000e+00
18  35  -9.986979166666666e-01
18  36  1.302083333333259e-03
19  7  1.302083333333259e-03
19  19  4.007812500000000e+00
19  20  -9.986979166666667e-01
19  36  -9.986979166666667e-01
19  37  1.302083333333259e-03
19  38  -9.986979166666666e-01
19  60  -9.986979166666666e-01
20  7  -9.986979166666667e-01
20  8  1.302083333333259e-03
20  19  -9.986979166666666e-01
20  20  4.007812500000000e+00
20  21  -9.986979166666667e-01
20  38  1.302083333333259e-03
20  39  -9.986979166666666e-01
21  8  -9.986979166666667e-01
21  9  1.302083333333259e-03
21  20  -9.986979166666666e-01
21  21  4.007812500000000e+00
21  22  -9.986979166666667e-01
21  39  1.302083333333259e-03
21  40  -9.986979166666666e-01
22  9  -9.986979166666666e-01
22  21  -9.986979166666666e-01
22  22  4.007812500000000e+00
22  23  -9.986979166666666e-01
22  40  1.302083333333259e-03
22  41  -9.986979166666666e-01
22  42  1.302083333333259e-03
23  9  1.302083333333259e-03
23  10  -9.986979166666667e-01
23  22  -9.986979166666667e-01
23  23  4.007812500000000e+00
23  24  -9.986979166666666e-01
23  42  -9.986979166666666e-01
23  43  1.302083333333259e-03
24  10  1.302083333333259e-03
24  11  -9.986979166666667e-01
24  23  -9.986979166666667e-01
24  24  4.007812500000000e+00
24  25  -9.986979166666666e-01
24  43  -9.986979166666666e-01
24  44  1.302083333333259e-03
25  11  1.302083333333259e-03
25  24  -9.986979166666667e-01
25  25  4.007812500000000e+00
25  26  -9.986979166666667e-01
25  44  -9.986979166666666e-01
25  45  1.302083333333259e-03
25  46  -9.986979166666666e-01
26  11  -9.986979166666667e-01
26  12  1.302083333333259e-03
26  25  -9.986979166666666e-01
26  26  4.007812500000000e+00
26  27  -9.986979166666667e-01
26  46  1.302083333333259e-03
26  47  -9.986979166666666e-01
27  12  -9.986979166666667e-01
27  13  1.302083333333259e-03
27  26  -9.986979166666666e-01
27  27  4.007812500000000e+00
27  28  -9.986979166666667e-01
27  47  1.302083333333259e-03
27  48  -9.986979166666666e-01
28  13  -9.986979166666666e-01
28  27  -9.986979166666666e-01
28  28  4.007812500000000e+00
28  29  -9.986979166666666e-01
28  48  1.302083333333259e-03
28  49  -9.986979166666666e-01
28  50  1.302083333333259e-03
29  13  1.302083333333259e-03
29  14  -9.986979166666667e-01
29  28  -9.986979166666667e-01
29  29  4.007812500000000e+00
29  30  -9.986979166666666e-01
29  50  -9.986979166666666e-01
